modes,total_execs_done,total_valid_exec,total_err_exec,max_nv_err_rate,saved_crashes_total,saved_hangs_total,rule_only_sent_to_target,rule_ae_sent_to_target,rule_fanogan_sent_to_target,rule_ae_fanogan_sent_to_target,rule_only_filtered_by_rule,rule_ae_filtered_by_ae,rule_fanogan_filtered_by_fanogan,rule_ae_fanogan_filtered_by_fanogan,ae_primary_recommendation,fanogan_online_observation,summary_source,execution_scope,metric_semantics
4,1144,1090,0,0.000000,0,0,113,111,18,18,437,2,0,0,keep_ae_v1_as_primary,fanogan_online_path_runs_without_scoring_error_but_short_sample_count_keep_ae_v1_primary,afl_fuzz_online_filter_ablation,alfresco_content_update_mock_afl_online_filter_four_mode_ablation,"Four-mode ablation over representative AFL++ online filter smoke; mock target only, not full SE-fAnoGAN-ES and not real Alfresco service."
