mode,nv_total_valid_exec,nv_err_exec,nv_err_rate,saved_hangs,saved_crashes,last_http_code,last_latency_ms,last_ncov_total,body_rule_pass,body_rule_reject,body_score_pass,body_score_reject,body_score_rpc_ok,body_score_rpc_fail,summary_source,execution_scope,metric_semantics
rule_score,4,0,0.000000,0,0,200,110,0,3,1,0,0,0,0,python_static_loop,alfresco_content_update_min_calibration,Python static-loop Alfresco text/plain content update replay; not a full AFL++ mutation-chain execution.
